working_df_idx,original_samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
6299,cargra1-iNat142626,3,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat142626.ogg,cargra1,[''],False,False,wooduc
6300,cargra1-iNat150330,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat150330.ogg,cargra1,[''],False,False,biccon1
6301,cargra1-iNat150331,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat150331.ogg,cargra1,[''],False,False,yefgra1
6302,cargra1-iNat165155,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat165155.ogg,cargra1,[''],False,False,eyrgra1
6302,cargra1-iNat165155,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat165155.ogg,cargra1,[''],False,False,eyrgra1
6303,cargra1-iNat165855,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat165855.ogg,cargra1,[''],False,False,yefgra1
6304,cargra1-iNat168310,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat168310.ogg,cargra1,[''],False,False,patbar1
6305,cargra1-iNat179120,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat179120.ogg,cargra1,[''],False,False,grtgol1
6305,cargra1-iNat179120,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat179120.ogg,cargra1,[''],False,False,rusflo1
6306,cargra1-iNat210251,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat210251.ogg,cargra1,[''],False,False,comrav
6306,cargra1-iNat210251,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat210251.ogg,cargra1,[''],False,False,comrav
6307,cargra1-iNat220629,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat220629.ogg,cargra1,[''],False,False,yefgra1
6307,cargra1-iNat220629,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat220629.ogg,cargra1,[''],False,False,eurser1
6308,cargra1-iNat286482,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat286482.ogg,cargra1,[''],False,False,comcuc
6309,cargra1-iNat289860,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat289860.ogg,cargra1,[''],False,False,rubher
6309,cargra1-iNat289860,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat289860.ogg,cargra1,[''],False,False,eyrgra1
6309,cargra1-iNat289860,2,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat289860.ogg,cargra1,[''],False,False,eyrgra1
6309,cargra1-iNat289860,3,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat289860.ogg,cargra1,[''],False,False,eyrgra1
6310,cargra1-iNat289861,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat289861.ogg,cargra1,[''],False,False,grtgol1
6310,cargra1-iNat289861,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat289861.ogg,cargra1,[''],False,False,bltsta2
6311,cargra1-iNat338482,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat338482.ogg,cargra1,[''],False,False,tenwar
6312,cargra1-iNat345492,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat345492.ogg,cargra1,[''],False,False,yefgra1
6312,cargra1-iNat345492,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat345492.ogg,cargra1,[''],False,False,ruwbar1
6313,cargra1-iNat351116,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat351116.ogg,cargra1,[''],False,False,glteme1
6313,cargra1-iNat351116,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat351116.ogg,cargra1,[''],False,False,grhtan2
6314,cargra1-iNat446035,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat446035.ogg,cargra1,[''],False,False,banana
6314,cargra1-iNat446035,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat446035.ogg,cargra1,[''],False,False,copbar1
6315,cargra1-iNat449928,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat449928.ogg,cargra1,[''],False,False,grefla3
6315,cargra1-iNat449928,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat449928.ogg,cargra1,[''],False,False,bugtan
6316,cargra1-iNat605554,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat605554.ogg,cargra1,[''],False,False,gryfin1
6316,cargra1-iNat605554,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat605554.ogg,cargra1,[''],False,False,yefgra1
6317,cargra1-iNat635319,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat635319.ogg,cargra1,[''],False,False,woowar
6317,cargra1-iNat635319,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat635319.ogg,cargra1,[''],False,False,comkin1
6318,cargra1-iNat66186,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat66186.ogg,cargra1,[''],False,False,yefgra1
6319,cargra1-iNat681500,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat681500.ogg,cargra1,[''],False,False,croslf1
6319,cargra1-iNat681500,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat681500.ogg,cargra1,[''],False,False,blntan1
6319,cargra1-iNat681500,2,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat681500.ogg,cargra1,[''],False,False,leswhi1
6319,cargra1-iNat681500,3,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat681500.ogg,cargra1,[''],False,False,croslf1
6319,cargra1-iNat681500,4,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat681500.ogg,cargra1,[''],False,False,croslf1
6320,cargra1-iNat757558,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat757558.ogg,cargra1,[''],False,False,scther1
6320,cargra1-iNat757558,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat757558.ogg,cargra1,[''],False,False,leswhi1
6320,cargra1-iNat757558,2,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat757558.ogg,cargra1,[''],False,False,loeowl
6320,cargra1-iNat757558,3,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat757558.ogg,cargra1,[''],False,False,biccon1
6320,cargra1-iNat757558,4,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat757558.ogg,cargra1,[''],False,False,hawfin
6321,cargra1-iNat843940,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat843940.ogg,cargra1,[''],False,False,baywre1
6321,cargra1-iNat843940,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat843940.ogg,cargra1,[''],False,False,yefgra1
6322,cargra1-iNat880933,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat880933.ogg,cargra1,[''],False,False,guitan1
6322,cargra1-iNat880933,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat880933.ogg,cargra1,[''],False,False,guitan1
6322,cargra1-iNat880933,2,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat880933.ogg,cargra1,[''],False,False,blcwar2
6323,cargra1-iNat969137,0,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,rudshe
6323,cargra1-iNat969137,1,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,2,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,3,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,corshe1
6323,cargra1-iNat969137,4,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,5,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,refcoo1
6323,cargra1-iNat969137,6,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,7,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,8,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,9,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,rudshe
6323,cargra1-iNat969137,10,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,11,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,corshe1
6323,cargra1-iNat969137,12,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,13,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,14,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,15,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,16,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,comrav
6323,cargra1-iNat969137,17,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,18,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,19,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,refcoo1
6323,cargra1-iNat969137,20,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,21,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,refcoo1
6323,cargra1-iNat969137,22,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,23,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,rudshe
6323,cargra1-iNat969137,24,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,25,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,26,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,27,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wlwwar
6323,cargra1-iNat969137,28,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,corshe1
6323,cargra1-iNat969137,29,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,30,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,31,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,32,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,gretit1
6323,cargra1-iNat969137,33,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,34,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,35,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,rudshe
6323,cargra1-iNat969137,36,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,37,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,38,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,39,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,40,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,41,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,loeowl
6323,cargra1-iNat969137,42,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,43,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,44,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,comrav
6323,cargra1-iNat969137,45,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,46,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,chrshe
6323,cargra1-iNat969137,47,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,48,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,wetshe
6323,cargra1-iNat969137,49,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,blagro1
6323,cargra1-iNat969137,50,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,refcoo1
6323,cargra1-iNat969137,51,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,52,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,53,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,chrshe
6323,cargra1-iNat969137,54,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,truswa
6323,cargra1-iNat969137,55,/kaggle/input/birdclef-2025/train_audio/cargra1/iNat969137.ogg,cargra1,[''],False,False,tawowl3
6324,cattyr-XC113389,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,rufhum
6324,cattyr-XC113389,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,andswi1
6324,cattyr-XC113389,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,orawea1
6324,cattyr-XC113389,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,rufhum
6324,cattyr-XC113389,4,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,vauswi
6324,cattyr-XC113389,5,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,warwhe1
6324,cattyr-XC113389,6,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,andswi1
6324,cattyr-XC113389,7,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,croslf1
6324,cattyr-XC113389,8,/kaggle/input/birdclef-2025/train_audio/cattyr/XC113389.ogg,cattyr,"['strcuc1', 'grekis']",False,False,pygnut
6325,cattyr-XC116243,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116243.ogg,cattyr,[''],False,False,olcyel1
6326,cattyr-XC116263,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116263.ogg,cattyr,[''],False,False,orbhem1
6326,cattyr-XC116263,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116263.ogg,cattyr,[''],False,False,lecspa
6326,cattyr-XC116263,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116263.ogg,cattyr,[''],False,False,blkjac1
6327,cattyr-XC116264,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116264.ogg,cattyr,[''],False,False,rufhum
6327,cattyr-XC116264,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116264.ogg,cattyr,[''],False,False,chiwoo1
6327,cattyr-XC116264,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116264.ogg,cattyr,[''],False,False,chbcor1
6327,cattyr-XC116264,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116264.ogg,cattyr,[''],False,False,chiwoo1
6328,cattyr-XC116269,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,peatre1
6328,cattyr-XC116269,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,comloo
6328,cattyr-XC116269,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,blkjac1
6328,cattyr-XC116269,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,riflem1
6328,cattyr-XC116269,4,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,riflem1
6328,cattyr-XC116269,5,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,golpar2
6328,cattyr-XC116269,6,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,trokin
6328,cattyr-XC116269,7,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,comsan
6328,cattyr-XC116269,8,/kaggle/input/birdclef-2025/train_audio/cattyr/XC116269.ogg,cattyr,[''],False,False,blkjac1
6329,cattyr-XC118901,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC118901.ogg,cattyr,[''],False,False,riflem1
6329,cattyr-XC118901,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC118901.ogg,cattyr,[''],False,False,litsti
6329,cattyr-XC118901,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC118901.ogg,cattyr,[''],False,False,verfly7
6329,cattyr-XC118901,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC118901.ogg,cattyr,[''],False,False,scbtan1
6330,cattyr-XC119877,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC119877.ogg,cattyr,[''],False,False,eaywag1
6330,cattyr-XC119877,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC119877.ogg,cattyr,[''],False,False,sthbrf8
6331,cattyr-XC123802,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC123802.ogg,cattyr,[''],False,False,crcwar
6331,cattyr-XC123802,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC123802.ogg,cattyr,[''],False,False,cubgna1
6331,cattyr-XC123802,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC123802.ogg,cattyr,[''],False,False,whtdip1
6331,cattyr-XC123802,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC123802.ogg,cattyr,[''],False,False,sedwar1
6332,cattyr-XC128386,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,whnjac1
6332,cattyr-XC128386,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,dussta1
6332,cattyr-XC128386,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,whnjac1
6332,cattyr-XC128386,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,tyrmet1
6332,cattyr-XC128386,4,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,annhum
6332,cattyr-XC128386,5,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,riflem1
6332,cattyr-XC128386,6,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,olbpip
6332,cattyr-XC128386,7,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,riflem1
6332,cattyr-XC128386,8,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,yefgra1
6332,cattyr-XC128386,9,/kaggle/input/birdclef-2025/train_audio/cattyr/XC128386.ogg,cattyr,[''],False,False,spehum1
6333,cattyr-XC142789,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC142789.ogg,cattyr,[''],False,False,reebun
6333,cattyr-XC142789,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC142789.ogg,cattyr,[''],False,False,grywag
6333,cattyr-XC142789,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC142789.ogg,cattyr,[''],False,False,soiwre1
6333,cattyr-XC142789,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC142789.ogg,cattyr,[''],False,False,buthil1
6334,cattyr-XC171682,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC171682.ogg,cattyr,[''],False,False,redjun
6334,cattyr-XC171682,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC171682.ogg,cattyr,[''],False,False,eurnut2
6334,cattyr-XC171682,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC171682.ogg,cattyr,[''],False,False,sicswi1
6334,cattyr-XC171682,3,/kaggle/input/birdclef-2025/train_audio/cattyr/XC171682.ogg,cattyr,[''],False,False,gnbcam2
6335,cattyr-XC173968,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC173968.ogg,cattyr,[''],False,False,ruchaw1
6335,cattyr-XC173968,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC173968.ogg,cattyr,[''],False,False,varfly
6335,cattyr-XC173968,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC173968.ogg,cattyr,[''],False,False,croslf1
6336,cattyr-XC177605,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC177605.ogg,cattyr,[''],False,False,eurbul
6336,cattyr-XC177605,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC177605.ogg,cattyr,[''],False,False,tyrmet1
6337,cattyr-XC211143,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC211143.ogg,cattyr,[''],False,False,batbar1
6337,cattyr-XC211143,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC211143.ogg,cattyr,[''],False,False,batbar1
6338,cattyr-XC211144,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC211144.ogg,cattyr,[''],False,False,graspa
6339,cattyr-XC221040,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC221040.ogg,cattyr,[''],True,False,cattyr
6339,cattyr-XC221040,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC221040.ogg,cattyr,[''],True,False,cattyr
6340,cattyr-XC2234,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC2234.ogg,cattyr,[''],False,False,eurbul
6340,cattyr-XC2234,1,/kaggle/input/birdclef-2025/train_audio/cattyr/XC2234.ogg,cattyr,[''],False,False,perfal
6340,cattyr-XC2234,2,/kaggle/input/birdclef-2025/train_audio/cattyr/XC2234.ogg,cattyr,[''],False,False,eurbul
6341,cattyr-XC225321,0,/kaggle/input/birdclef-2025/train_audio/cattyr/XC225321.ogg,cattyr,[''],False,False,scbtan1
